name,type,start_time,duration,"mosi","miso"
"SPI","result",1.21579311,0.00078062,0xDF,0x00
"SPI","result",1.21886312,0.00078062,0x07,0x00
"SPI","result",1.22193151,0.00078063,0x01,0x00
"SPI","result",1.22499947,0.00078062,0x01,0x00
"SPI","result",1.2280688,0.00078062,0xB5,0x00
"SPI","result",1.24032563,0.00078062,0x01,0x00
"SPI","result",1.24341325,0.00078063,0xF4,0x00
"SPI","result",1.24648221,0.00078062,0xB4,0x00
"SPI","result",1.24955135,0.00078062,0x3B,0x00
"SPI","result",1.25262137,0.00078061,0x1F,0x00
"SPI","result",1.255689,0.00078063,0xDF,0x00
"SPI","result",1.25875796,0.00078062,0x07,0x00
"SPI","result",1.2618276,0.00078062,0x01,0x00
"SPI","result",1.26489612,0.00078062,0x01,0x00
"SPI","result",1.26796488,0.00078062,0xBF,0x00
"SPI","result",1.28022209,0.00078062,0x01,0x00
"SPI","result",1.28330965,0.00078062,0xF4,0x00
"SPI","result",1.28638023,0.00078062,0xB4,0x00
"SPI","result",1.2894478,0.00078063,0x3B,0x00
"SPI","result",1.29251807,0.00078062,0x1F,0x00
"SPI","result",1.29558546,0.00078062,0xDF,0x00
"SPI","result",1.29865548,0.00078062,0x07,0x00
"SPI","result",1.30172393,0.00078062,0x01,0x00
"SPI","result",1.30479232,0.00078062,0x01,0x00
"SPI","result",1.30786121,0.00078062,0xBF,0x00
"SPI","result",1.32011848,0.00078062,0x01,0x00
"SPI","result",1.32320604,0.00078063,0xF4,0x00
"SPI","result",1.32627493,0.00078063,0xB4,0x00
"SPI","result",1.32934389,0.00078062,0x3B,0x00
"SPI","result",1.3324134,0.00078063,0x1F,0x00
"SPI","result",1.33548272,0.00078064,0xDF,0x00
"SPI","result",1.33855169,0.00078062,0x07,0x00
"SPI","result",1.34162014,0.00078062,0x01,0x00
"SPI","result",1.34468872,0.00078063,0x01,0x00
"SPI","result",1.34775767,0.00078063,0xBF,0x00
"SPI","result",1.360015,0.00078063,0x01,0x00
"SPI","result",1.36310256,0.00078063,0xF4,0x00
"SPI","result",1.36617196,0.00078062,0xB4,0x00
"SPI","result",1.36924103,0.00078063,0x3B,0x00
"SPI","result",1.3723098,0.00078062,0x1F,0x00
"SPI","result",1.37537825,0.00078063,0xDF,0x00
"SPI","result",1.37844733,0.00078062,0x07,0x00
"SPI","result",1.38151628,0.00078063,0x01,0x00
"SPI","result",1.3845853,0.00078063,0x01,0x00
"SPI","result",1.38765469,0.00078062,0xBF,0x00
"SPI","result",1.3999114,0.00078062,0x01,0x00
"SPI","result",1.40299896,0.00078063,0xF4,0x00
"SPI","result",1.40606823,0.00078062,0xB4,0x00
"SPI","result",1.40913824,0.00078062,0x3B,0x00
"SPI","result",1.4122135,0.00078062,0x1F,0x00
"SPI","result",1.41527522,0.00078061,0xDF,0x00
"SPI","result",1.41834404,0.00078062,0x07,0x00
"SPI","result",1.42141274,0.00078062,0x01,0x00
"SPI","result",1.42448182,0.00078063,0x01,0x00
"SPI","result",1.42755046,0.00078062,0xBF,0x00
"SPI","result",1.43980848,0.00078063,0x01,0x00
"SPI","result",1.44289529,0.00078064,0xF4,0x00
"SPI","result",1.44596456,0.00078063,0xB4,0x00
"SPI","result",1.44903326,0.00078063,0x3B,0x00
"SPI","result",1.4521029,0.00078063,0x1F,0x00
