name,type,start_time,duration,"mosi","miso"
"SPI","result",0.98293137,0.00078075,0xB9,0x00
"SPI","result",0.98599959,0.00078075,0xF1,0x00
"SPI","result",0.98906956,0.00078076,0x57,0x00
"SPI","result",0.9921381,0.00078074,0xC1,0x00
"SPI","result",0.99520751,0.00078074,0x49,0x00
"SPI","result",0.99827535,0.00078075,0x01,0x00
"SPI","result",1.00134426,0.00078075,0xDF,0x00
"SPI","result",1.01360148,0.00078075,0x00,0x00
"SPI","result",1.01668868,0.00078075,0x38,0x00
"SPI","result",1.01975765,0.00078076,0xF1,0x00
"SPI","result",1.022827,0.00078074,0xB9,0x00
"SPI","result",1.02589653,0.00078075,0xF1,0x00
"SPI","result",1.02896444,0.00078075,0x57,0x00
"SPI","result",1.03203329,0.00078074,0xC1,0x00
"SPI","result",1.03510276,0.00078074,0x49,0x00
"SPI","result",1.03817235,0.00078075,0x01,0x00
"SPI","result",1.0412402,0.00078075,0xDF,0x00
"SPI","result",1.05349717,0.00078075,0x00,0x00
"SPI","result",1.05658456,0.00078075,0x38,0x00
"SPI","result",1.05965391,0.00078075,0xF1,0x00
"SPI","result",1.06272262,0.00078075,0xB9,0x00
"SPI","result",1.06579204,0.00078074,0xF1,0x00
"SPI","result",1.06886032,0.00078075,0x57,0x00
"SPI","result",1.0719296,0.00078075,0xC1,0x00
"SPI","result",1.07501955,0.00078075,0x49,0x00
"SPI","result",1.07806723,0.00078076,0x01,0x00
"SPI","result",1.08113671,0.00078074,0xDF,0x00
"SPI","result",1.09339311,0.00078074,0x00,0x00
"SPI","result",1.09648062,0.00078076,0x38,0x00
"SPI","result",1.09954928,0.00078076,0xF1,0x00
"SPI","result",1.1026185,0.00078075,0xB9,0x00
"SPI","result",1.10568704,0.00078074,0xF1,0x00
"SPI","result",1.10875595,0.00078075,0x57,0x00
"SPI","result",1.11182529,0.00078075,0xC1,0x00
"SPI","result",1.11489408,0.00078074,0x49,0x00
"SPI","result",1.11796448,0.00078076,0x01,0x00
"SPI","result",1.12103177,0.00078075,0xDF,0x00
"SPI","result",1.13328862,0.00078074,0x00,0x00
"SPI","result",1.13637619,0.00078075,0x38,0x00
"SPI","result",1.13944504,0.00078075,0xF1,0x00
"SPI","result",1.14251394,0.00078075,0xB9,0x00
"SPI","result",1.14558292,0.00078074,0xF1,0x00
"SPI","result",1.14865176,0.00078075,0x57,0x00
"SPI","result",1.15172073,0.00078075,0xC1,0x00
"SPI","result",1.15479077,0.00078074,0x49,0x00
"SPI","result",1.15785849,0.00078075,0x01,0x00
"SPI","result",1.16092808,0.00078075,0xDF,0x00
"SPI","result",1.17318436,0.00078075,0x00,0x00
"SPI","result",1.17627213,0.00078075,0x38,0x00
"SPI","result",1.17934098,0.00078075,0xF1,0x00
"SPI","result",1.18240995,0.00078074,0xB9,0x00
"SPI","result",1.18547867,0.00078074,0xF1,0x00
"SPI","result",1.18854789,0.00078075,0x57,0x00
"SPI","result",1.19161724,0.00078074,0xC1,0x00
"SPI","result",1.19469083,0.00078074,0x49,0x00
"SPI","result",1.19775468,0.00078075,0x01,0x00
"SPI","result",1.20082333,0.00078076,0xDF,0x00
"SPI","result",1.21308018,0.00078075,0x00,0x00
"SPI","result",1.21616794,0.00078075,0x38,0x00
"SPI","result",1.21923692,0.00078075,0xF1,0x00
"SPI","result",1.22230588,0.00078075,0xB9,0x00
"SPI","result",1.2253748,0.00078074,0xF1,0x00
"SPI","result",1.22844345,0.00078076,0x57,0x00
"SPI","result",1.23151268,0.00078074,0xC1,0x00
"SPI","result",1.2345814,0.00078074,0x49,0x00
"SPI","result",1.23765018,0.00078075,0x01,0x00
"SPI","result",1.24071953,0.00078074,0xDF,0x00
"SPI","result",1.25297606,0.00078074,0x00,0x00
"SPI","result",1.25606364,0.00078074,0x38,0x00
"SPI","result",1.25913273,0.00078076,0xF1,0x00
"SPI","result",1.26220214,0.00078074,0xB9,0x00
"SPI","result",1.26527204,0.00078075,0xF1,0x00
"SPI","result",1.26833996,0.00078075,0x57,0x00
"SPI","result",1.27140818,0.00078074,0xC1,0x00
"SPI","result",1.27447833,0.00078075,0x49,0x00
"SPI","result",1.27754593,0.00078075,0x01,0x00
"SPI","result",1.28061503,0.00078075,0xDF,0x00
