name,type,start_time,duration,"mosi","miso"
"SPI","result",1.67564251,0.00301794,0x82,0x00
"SPI","result",1.67871251,0.00301606,0x02,0x00
"SPI","result",1.68178063,0.00301676,0x03,0x00
"SPI","result",1.68484944,0.01220496,0x2E,0x00
"SPI","result",1.69710646,0.00303623,0x01,0x00
"SPI","result",1.70019475,0.0030165,0x6D,0x00
"SPI","result",1.70326331,0.00301819,0x1E,0x00
"SPI","result",1.70633356,0.0030155,0x6F,0x00
"SPI","result",1.70940112,0.00301694,0x1E,0x00
"SPI","result",1.71247012,0.00301688,0xAF,0x00
"SPI","result",1.71553905,0.00301776,0x82,0x00
"SPI","result",1.71860886,0.00301595,0x02,0x00
"SPI","result",1.72167686,0.00301664,0x03,0x00
"SPI","result",1.72474555,0.01220509,0x2E,0x00
"SPI","result",1.73700269,0.00303542,0x01,0x00
"SPI","result",1.74009017,0.00301738,0x6D,0x00
"SPI","result",1.7431596,0.00301639,0x1E,0x00
"SPI","result",1.74622804,0.00301744,0x6F,0x00
"SPI","result",1.74929754,0.00301638,0x1E,0x00
"SPI","result",1.75236598,0.00301681,0xAF,0x00
"SPI","result",1.75543485,0.00301719,0x82,0x00
"SPI","result",1.7585041,0.00301707,0x02,0x00
"SPI","result",1.76157322,0.00301639,0x03,0x00
"SPI","result",1.76464166,0.01220502,0x2E,0x00
"SPI","result",1.77689873,0.00303699,0x01,0x00
"SPI","result",1.77998778,0.00301575,0x6D,0x00
"SPI","result",1.78305559,0.00301688,0x1E,0x00
"SPI","result",1.78612452,0.0030167,0x6F,0x00
"SPI","result",1.78919327,0.0030182,0x1E,0x00
"SPI","result",1.79226352,0.00301688,0xAF,0x00
"SPI","result",1.79533246,0.00301544,0x82,0x00
"SPI","result",1.79839996,0.00301713,0x02,0x00
"SPI","result",1.80146914,0.00301682,0x03,0x00
"SPI","result",1.80453802,0.01220558,0x2E,0x00
"SPI","result",1.81679566,0.00303486,0x01,0x00
"SPI","result",1.81988257,0.00301688,0x6D,0x00
"SPI","result",1.82295151,0.00301701,0x1E,0x00
"SPI","result",1.82602057,0.00301682,0x6F,0x00
"SPI","result",1.82908945,0.00301675,0x1E,0x00
"SPI","result",1.83215826,0.00301688,0xAF,0x00
"SPI","result",1.83522719,0.00301726,0x82,0x00
"SPI","result",1.8382965,0.0030167,0x02,0x00
"SPI","result",1.84136525,0.00301682,0x03,0x00
"SPI","result",1.84443413,0.0122049,0x2E,0x00
"SPI","result",1.85669108,0.00303567,0x01,0x00
"SPI","result",1.85977881,0.00301688,0x6D,0x00
"SPI","result",1.86284775,0.00301675,0x1E,0x00
"SPI","result",1.86591656,0.00301694,0x6F,0x00
"SPI","result",1.86898556,0.00301681,0x1E,0x00
"SPI","result",1.87205443,0.0030185,0xAF,0x00
"SPI","result",1.87512499,0.00301532,0x82,0x00
"SPI","result",1.87819236,0.0030182,0x02,0x00
"SPI","result",1.88126262,0.00301562,0x03,0x00
"SPI","result",1.8843303,0.01220503,0x2E,0x00
"SPI","result",1.89658738,0.00303554,0x01,0x00
"SPI","result",1.89967498,0.00301719,0x6D,0x00
"SPI","result",1.90274423,0.00301644,0x1E,0x00
"SPI","result",1.90581273,0.00301688,0x6F,0x00
"SPI","result",1.90888167,0.00301688,0x1E,0x00
"SPI","result",1.9119506,0.00301688,0xAF,0x00
"SPI","result",1.91501954,0.00301688,0x82,0x00
"SPI","result",1.91808847,0.00302057,0x02,0x00
"SPI","result",1.92116109,0.00301333,0x03,0x00
"SPI","result",1.92422647,0.01220509,0x2E,0x00
"SPI","result",1.93648361,0.00303593,0x01,0x00
"SPI","result",1.93957159,0.00301638,0x6D,0x00
"SPI","result",1.94264003,0.00301694,0x1E,0x00
"SPI","result",1.94570903,0.00301763,0x6F,0x00
"SPI","result",1.94877871,0.00301601,0x1E,0x00
"SPI","result",1.95184677,0.00301695,0xAF,0x00
"SPI","result",1.95491577,0.00301707,0x82,0x00
"SPI","result",1.9579849,0.00301675,0x02,0x00
"SPI","result",1.96105371,0.00301813,0x03,0x00
"SPI","result",1.9641239,0.0122052,0x2E,0x00
"SPI","result",1.97638116,0.00303436,0x01,0x00
"SPI","result",1.97946758,0.00301663,0x6D,0x00
"SPI","result",1.98253627,0.00301762,0x1E,0x00
"SPI","result",1.98560595,0.00301688,0x6F,0x00
"SPI","result",1.98867489,0.00301619,0x1E,0x00
"SPI","result",1.99174314,0.00301694,0xAF,0x00
"SPI","result",1.99481214,0.00301681,0x82,0x00
"SPI","result",1.99788101,0.00301694,0x02,0x00
"SPI","result",2.00095,0.00301808,0x03,0x00
"SPI","result",2.00402013,0.01220371,0x2E,0x00
